"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905962","glutamatergic neuron differentiation","7/2619","17/21261",0.00269315915210362,0.0158520421887352,0.0113692318681797,"PRDM1/CBLN1/PROX1/NDP/LBX1/GRID2/WNT7A",7
"GO:2000310","regulation of NMDA receptor activity","7/2619","17/21261",0.00269315915210362,0.0158520421887352,0.0113692318681797,"MEF2C/CCL2/OPRM1/EPHB2/CRHBP/RELN/SLC6A9",7
"GO:0045639","positive regulation of myeloid cell differentiation","27/2619","126/21261",0.00270062023071459,0.015875730921821,0.0113862216475349,"SCIN/CD74/CASP8/PLA2G3/TGFB1/NEDD9/INHBA/NCKAP1L/LIF/CD101/ETS1/POU4F2/POU4F1/PRKCA/PPARGC1B/RUNX1/TAL1/HMGB2/STAT3/INPP5D/ROR2/FOS/TRIB1/ISG15/HLA-DRB1/RHEX/RAB7B",27
"GO:0046470","phosphatidylcholine metabolic process","22/2619","96/21261",0.00270230657026802,0.015875730921821,0.0113862216475349,"CHAT/CETP/LPCAT2/PLA2G3/PLA2G4C/CHPT1/GPLD1/PLA2G4A/FABP3/RAB38/SLC44A2/APOC1/PLAAT4/ENPP2/SLC44A3/PLA2G7/CAPN2/CDS1/PLB1/FABP5/PLAAT3/PLA2G2A",22
"GO:0033628","regulation of cell adhesion mediated by integrin","14/2619","51/21261",0.002737045559925,0.0160493929805252,0.0115107736887549,"EPHA8/TGFB2/PIEZO1/PIK3CG/SERPINE1/PLAU/NCKAP1L/LIF/PDE3B/RET/ADAM9/EFNA1/FOXC2/MUC1",14
"GO:0045747","positive regulation of Notch signaling pathway","14/2619","51/21261",0.002737045559925,0.0160493929805252,0.0115107736887549,"TP63/TGFB2/MFNG/WNT1/CNTN6/IL6ST/ASCL1/NOTCH1/KIT/STAT3/ROBO2/HES5/NOTCH2NLA/NOTCH2NLB",14
"GO:0015015","heparan sulfate proteoglycan biosynthetic process, enzymatic modification","6/2619","13/21261",0.00275311724788864,0.0160525124199565,0.0115130109796838,"HS3ST1/HS3ST2/HS6ST1/HS3ST3A1/HS6ST3/HS3ST5",6
"GO:0018158","protein oxidation","6/2619","13/21261",0.00275311724788864,0.0160525124199565,0.0115130109796838,"LOX/LOXL1/LOXL2/LOXL4/TRABD2A/TRABD2B",6
"GO:0048711","positive regulation of astrocyte differentiation","6/2619","13/21261",0.00275311724788864,0.0160525124199565,0.0115130109796838,"BMP2/LIF/IL6ST/NOTCH1/SHH/CLCF1",6
"GO:0051610","serotonin uptake","6/2619","13/21261",0.00275311724788864,0.0160525124199565,0.0115130109796838,"SLC18A1/GPM6B/NOS1/SLC22A3/SLC18A2/SLC18A3",6
"GO:0060100","positive regulation of phagocytosis, engulfment","6/2619","13/21261",0.00275311724788864,0.0160525124199565,0.0115130109796838,"ABCA7/NCKAP1L/ITGA2/F2RL1/RAB31/ANO6",6
"GO:1905155","positive regulation of membrane invagination","6/2619","13/21261",0.00275311724788864,0.0160525124199565,0.0115130109796838,"ABCA7/NCKAP1L/ITGA2/F2RL1/RAB31/ANO6",6
"GO:0045471","response to ethanol","31/2619","151/21261",0.0027868544046703,0.0162339507520174,0.0116431402363699,"TNC/CASP8/FGFR2/MAOB/ADCYAP1R1/OPRK1/GLRA2/OPRM1/TACR1/RARA/HMGCS2/HTR1B/TNFRSF11A/CRHBP/GNRH1/ALAD/DRD2/NPPC/CLDN1/HPGD/TP53INP1/KCNC2/PRKCB/FOS/CHRNA7/GRIN1/TH/SLC2A4/RGS7/CLDN5/GRIN3A",31
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","9/2619","26/21261",0.00281541004848449,0.0163848934089266,0.0117513977116382,"CDH3/GHRHR/BMP5/WNT1/BMP2/CILP/IGFBP3/NKX3-1/AR",9
"GO:0086001","cardiac muscle cell action potential","19/2619","79/21261",0.00287767047915988,0.0167315212287363,0.0120000024029744,"DSG2/KCNQ1/KCNN2/DSP/CAV1/TBX18/KCNJ2/KCNA5/CACNA1C/CACNA2D1/KCNJ3/SLMAP/SCN4B/KCNE1/GJC1/CTNNA3/SCN5A/FLNA/GJA5",19
"GO:0061572","actin filament bundle organization","36/2619","183/21261",0.00289429344073936,0.0168043186537945,0.0120522133922614,"BAIAP2L1/ELN/LIMA1/ACTN1/ASAP3/PXN/EZR/SORBS1/NRP1/RGCC/SFRP1/PDLIM1/NEDD9/TACR1/CCN2/TGFB3/PLS1/CALD1/SDC4/MYO1B/PPFIA1/LCP1/TPM1/ESPNL/RHOC/WASF2/F11R/ZYX/SHROOM1/FAM107A/SYNPO/SYNPO2/RFLNB/ESPN/FLNA/S100A10",36
"GO:0021983","pituitary gland development","13/2619","46/21261",0.00289832472425078,0.0168043186537945,0.0120522133922614,"GHRHR/BMP4/BMP2/SOX3/NKX2-1/SIX3/TBX19/SRD5A1/DRD2/RBPJ/OTP/PCSK1/NOG",13
"GO:1905144","response to acetylcholine","13/2619","46/21261",0.00289832472425078,0.0168043186537945,0.0120522133922614,"ATP2B4/CHRNA3/TSPO/OPRM1/GNAI2/CHRNA2/RGS10/PRKCB/CHRM1/CHRNA7/CHRM2/CHRM5/AGRN",13
"GO:1902106","negative regulation of leukocyte differentiation","28/2619","133/21261",0.00298431022977256,0.0172866867328321,0.0123981722580713,"CD74/FSTL3/SFRP1/TMEM176B/MDK/BCL6/TNFSF4/IAPP/INHBA/IRF1/BMP4/FOXJ1/RARA/ANXA1/TLR4/ERBB2/TMEM178A/RUNX1/ZBTB7B/ZC3H12A/CARTPT/SHH/TNFRSF11B/FBN1/INPP5D/TRIB1/TOB2/NRARP",28
"GO:0001945","lymph vessel development","10/2619","31/21261",0.00301650418510428,0.0173819861202109,0.0124665218636998,"FOXC1/TIE1/ACVR2B/PROX1/KDR/NPR2/PDPN/HEG1/FOXC2/CCBE1",10
"GO:0010575","positive regulation of vascular endothelial growth factor production","10/2619","31/21261",0.00301650418510428,0.0173819861202109,0.0124665218636998,"PTGS2/TGFB1/IL1A/IL6ST/IL6/ADORA2B/C3AR1/CCBE1/SULF2/C5AR1",10
"GO:0035767","endothelial cell chemotaxis","10/2619","31/21261",0.00301650418510428,0.0173819861202109,0.0124665218636998,"NRP1/HSPB1/SMOC2/SEMA5A/KDR/RAB13/NOTCH1/FGF18/EGR3/PRKD1",10
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","12/2619","41/21261",0.00301758907153065,0.0173819861202109,0.0124665218636998,"GPC1/GATA3/SMOC2/RUNX2/FGFBP1/CREB3L1/HHIP/OTX2/FAM20C/SHISA2/NOG/SULF2",12
"GO:0099622","cardiac muscle cell membrane repolarization","12/2619","41/21261",0.00301758907153065,0.0173819861202109,0.0124665218636998,"KCNQ1/KCNN2/KCNJ2/KCNA5/CACNA2D1/KCNJ3/NPPA/SCN4B/KCNE1/SCN5A/FLNA/GJA5",12
"GO:0140448","signaling receptor ligand precursor processing","12/2619","41/21261",0.00301758907153065,0.0173819861202109,0.0124665218636998,"ERO1B/PCSK5/CTSZ/ECE1/PCSK2/ENPEP/PCSK6/CORIN/PLA2G7/SLC30A8/SCG5/PCSK1",12
"GO:0051932","synaptic transmission, GABAergic","17/2619","68/21261",0.00304028479066953,0.0174964578761093,0.0125486220700752,"BAIAP3/GABRA1/CA2/GABRA4/GABRG2/TACR1/PLCL1/PHF24/HTR1B/GABRA6/DRD2/GABRA2/PLCL2/GABRG1/ADORA1/NPY5R/HAP1",17
"GO:0001516","prostaglandin biosynthetic process","11/2619","36/21261",0.00306876004867923,0.0176112729460314,0.0126309685044565,"CD74/PTGS2/EDN1/PTGS1/PLA2G3/PTGDS/PLA2G4A/EDN2/ANXA1/PRXL2B/FABP5",11
"GO:0046457","prostanoid biosynthetic process","11/2619","36/21261",0.00306876004867923,0.0176112729460314,0.0126309685044565,"CD74/PTGS2/EDN1/PTGS1/PLA2G3/PTGDS/PLA2G4A/EDN2/ANXA1/PRXL2B/FABP5",11
"GO:0090594","inflammatory response to wounding","11/2619","36/21261",0.00306876004867923,0.0176112729460314,0.0126309685044565,"TIMP1/TGFB1/MDK/IL1A/PPARG/IL6/TLR4/IL33/NFKBIZ/STAT3/F2R",11
"GO:0051090","regulation of DNA-binding transcription factor activity","81/2619","488/21261",0.00308413135577615,0.0176831139159117,0.0126824935152078,"ZIC2/SP100/BCL3/TFRC/EDN1/IRAK3/CAPN3/RPS6KA5/CD40/RGCC/TRADD/SETD6/TGFB1/CAV1/NOD1/SFRP4/RIGI/PPARGC1A/TRIM38/MDFI/IL18R1/TNFSF4/PROX1/SFRP5/CLU/WNT1/BMP2/TICAM1/RFPL2/FOXA1/FOXJ1/PPARG/FLOT2/NTS/BHLHE40/IL6/TLR4/NLRC5/TNFRSF11A/EPHA5/CDKN2A/IL18/POU4F2/POU4F1/PPARGC1B/ADCY8/KIT/RPS6KA4/NLRP3/DDR2/NEUROD1/EOMES/AIM2/NKX6-1/ZC3H12A/HEYL/SHH/ADCY1/PRKCB/CX3CR1/STAT3/AR/PKHD1/NEUROD2/TRIB1/CMKLR1/NUPR1/NHLH2/NEUROG2/C14orf39/NEUROG1/RTKN2/RIPK4/PRKD1/SIGIRR/RELN/IL1RAP/FLNA/ANXA4/NFAM1/RAB7B",81
"GO:0046889","positive regulation of lipid biosynthetic process","22/2619","97/21261",0.00309660274313149,0.0177382105378271,0.0127220093241018,"NR1H4/CD74/PTGS2/SORBS1/PLA2G3/ABCD1/GPLD1/IL1A/RDH10/FABP3/RAB38/APOE/ANXA1/CCN1/HTR2C/ADM/BMP6/ABCG1/CAPN2/ABCG4/ABCD2/PLIN5",22
"GO:0060079","excitatory postsynaptic potential","25/2619","115/21261",0.00310624601326966,0.0177770201202635,0.0127498439170314,"CHRNA3/MEF2C/P2RX5/P2RX6/SLC8A3/CHRNA4/GLRA2/CBLN1/P2RX3/CUX2/CHRNB4/CHRNA2/GLRA3/CHRNA6/DRD2/HTR3B/GRID2/WNT7A/ADORA1/CHRFAM7A/ADRB2/CHRNA9/CHRNA7/GRIN1/RELN",25
"GO:0060048","cardiac muscle contraction","30/2619","146/21261",0.00318283780300011,0.0181985504640172,0.0130521693941245,"DSG2/KCNQ1/SRI/KCNN2/NOS1/DSP/PPP1R13L/PIK3CG/CAV1/PDE4D/CASQ2/KCNJ2/KCNA5/TPM1/CACNA1C/CACNA2D1/STC1/KCNJ3/ADORA1/ZC3H12A/SGCD/NPPA/SCN4B/KCNE1/GJC1/CTNNA3/SCN5A/FLNA/PLN/GJA5",30
"GO:1903707","negative regulation of hemopoiesis","29/2619","140/21261",0.00326399396803814,0.0186453775243322,0.013372637911254,"CD74/FSTL3/SFRP1/TMEM176B/MDK/BCL6/TNFSF4/IAPP/INHBA/IRF1/BMP4/FOXJ1/RARA/ANXA1/TLR4/ERBB2/TMEM178A/RUNX1/ZBTB7B/ZC3H12A/CARTPT/SHH/TNFRSF11B/FBN1/INPP5D/IL17D/TRIB1/TOB2/NRARP",29
"GO:0010171","body morphogenesis","14/2619","52/21261",0.00332820955797136,0.0189597820223405,0.0135981317369515,"PHLDB1/MMP2/DLX5/WNT3/COL1A1/TGFB3/RRAS/STRA6/CSRNP1/TIPARP/GREM2/MAB21L2/NOG/CLDN5",14
"GO:0031103","axon regeneration","14/2619","52/21261",0.00332820955797136,0.0189597820223405,0.0135981317369515,"TNC/CTNNA1/MMP2/TSPO/FOLR1/TNR/SPP1/CERS2/LAMB2/RTN4RL1/RTN4RL2/APOD/FLNA/NEFL",14
"GO:0071385","cellular response to glucocorticoid stimulus","14/2619","52/21261",0.00332820955797136,0.0189597820223405,0.0135981317369515,"EDN1/NR3C1/KLF9/FLT3/ZFP36/SERPINF1/HMGCS2/ANXA1/SRD5A1/BCL2L11/STC1/GJB2/FAM107A/SSTR2",14
"GO:0022617","extracellular matrix disassembly","19/2619","80/21261",0.00334674480114523,0.0190478643503197,0.013661305200557,"MMP2/MMP11/CST3/MMP15/TGFB1/MMP19/LAMC1/LCP1/IL6/CTSV/MMP7/ADAMTS5/MMP14/PDPN/DDR2/MELTF/ADAMTS15/WDR72/MMP10",19
"GO:0032409","regulation of transporter activity","52/2619","290/21261",0.0033709827847692,0.0191577730465904,0.0137401327381925,"CFTR/FHL1/KCNG1/SRI/CACNG5/ACTN2/EDN1/MEF2C/ABCB1/NOS1/FXYD5/CAV1/CCL2/OPRM1/PDE4D/CASQ2/HPCA/KCNS1/AHNAK/ACTN4/PPARG/EPHB2/TRPC6/HECW2/STAC2/OSR1/CRHBP/DRD2/JPH2/ITGB1/DRD3/CACNA2D1/SELENON/LRRC52/SLMAP/STIM1/ADRB2/KCNAB1/SLN/P2RY6/HAP1/NPPA/SCN4B/KCNE1/SHISA7/SHISA6/RELN/SLC6A9/TCAF1/PLN/PIRT/SHISA9",52
"GO:0003228","atrial cardiac muscle tissue development","8/2619","22/21261",0.00338769268458584,0.0191577730465904,0.0137401327381925,"ENG/TBX18/PROX1/BMP4/TBX3/GATA6/SHOX2/NOG",8
"GO:0032303","regulation of icosanoid secretion","8/2619","22/21261",0.00338769268458584,0.0191577730465904,0.0137401327381925,"EDN1/PLA2G3/NTSR1/IL1A/PLA2G4A/TNFRSF11A/PLA2R1/AVPR1B",8
"GO:0060231","mesenchymal to epithelial transition","8/2619","22/21261",0.00338769268458584,0.0191577730465904,0.0137401327381925,"PAX2/GATA3/LIF/FZD7/WNT9B/GREM1/GDNF/SIX2",8
"GO:0072111","cell proliferation involved in kidney development","8/2619","22/21261",0.00338769268458584,0.0191577730465904,0.0137401327381925,"PDGFB/GATA3/BMP4/BMP2/OSR1/IL6R/SHH/SERPINB7",8
"GO:0097623","potassium ion export across plasma membrane","8/2619","22/21261",0.00338769268458584,0.0191577730465904,0.0137401327381925,"KCNQ1/WNK4/KCNA5/KCNK5/NPPA/ANO6/KCNA2/KCNE1",8
"GO:0099188","postsynaptic cytoskeleton organization","8/2619","22/21261",0.00338769268458584,0.0191577730465904,0.0137401327381925,"EZR/CPNE6/DBNL/FARP1/WASF2/ACTBL2/POTEF/NEFL",8
"GO:0030308","negative regulation of cell growth","40/2619","211/21261",0.00351732837782017,0.0198727450188965,0.014252917276337,"SEMA3G/SEMA3B/FHL1/FSTL4/DCBLD2/NTN1/SEMA3C/SEMA5B/SEMA6A/TGFB2/NRP1/WFDC1/SFRP1/TGFB1/WNT3/CRYAB/SEMA5A/BCL6/FOXP1/RTN4/TNR/SPP1/BCL11A/INHBA/PSRC1/EPHA7/SEMA7A/SLIT2/CDKN2A/SEMA3D/WNT3A/FRZB/GREM1/GNG4/MINAR1/SEMA3E/SLIT3/SEMA4B/SLIT1/OSTN",40
"GO:0021987","cerebral cortex development","30/2619","147/21261",0.0035380424901775,0.0199715731822588,0.0143237977528708,"KIF26A/LAMB1/MDK/KCNA1/NR2E1/RTN4/FOXP2/EMX1/NKX2-1/TBR1/ASCL1/SLIT2/SRD5A1/TACC1/GRIA1/CCDC141/EOMES/EMX2/CNTNAP2/KCNA2/TH/RELN/PAX5/FAT4/FLNA/POU3F3/ADGRG1/NOTCH2NLA/NEFL/NOTCH2NLB",30
"GO:0045860","positive regulation of protein kinase activity","55/2619","311/21261",0.00355954381061228,0.0200724139074317,0.014396121657425,"TENM1/TAB2/ATP2B4/ERBB3/EDN1/CHRNA3/PTPRC/NOX4/CASS4/TGFB2/PDGFB/CD40/RGCC/CEMIP/TGFB1/PIK3CG/CALCA/FZD10/NEDD9/CD86/PROX1/CLU/FLT3/EREG/CCR7/CHI3L1/PSRC1/MMD2/TLR4/IQGAP1/ADCYAP1/TNFRSF11A/ERBB2/CCN1/PDGFC/HMGA2/IL18/ANGPT1/ADCY8/FGF18/KIT/IL6R/DDR2/TGFBR2/CARTPT/STOX1/ADAM9/EFNA1/ADRB2/AZU1/DOK7/EPGN/NTF3/RELN/PDGFA",55
"GO:0060043","regulation of cardiac muscle cell proliferation","13/2619","47/21261",0.00356238388160291,0.0200724139074317,0.014396121657425,"FGFR2/TGFBR3/FGF20/TP73/MEF2C/KCNK2/FGF9/RBP4/GATA6/NOTCH1/RUNX1/RBPJ/NOG",13
"GO:0051017","actin filament bundle assembly","35/2619","179/21261",0.00363292482253848,0.0204512879655708,0.0146678536503466,"BAIAP2L1/ELN/LIMA1/ACTN1/ASAP3/PXN/EZR/SORBS1/NRP1/RGCC/SFRP1/PDLIM1/NEDD9/TACR1/CCN2/TGFB3/PLS1/CALD1/SDC4/MYO1B/PPFIA1/LCP1/TPM1/ESPNL/RHOC/WASF2/F11R/ZYX/SHROOM1/FAM107A/SYNPO/SYNPO2/ESPN/FLNA/S100A10",35
"GO:1903351","cellular response to dopamine","18/2619","75/21261",0.00375208220168624,0.0210563113622935,0.0151017820490422,"CAV2/HTR1B/HTR2C/DRD2/HTR3B/DRD3/GNA14/HTR5A/HTR4/CHRM1/HTR1E/HTR1F/HTR1D/CHRM2/DRD1/CHRM5/HRH1/FLNA",18
"GO:0030224","monocyte differentiation","12/2619","42/21261",0.00375889668604239,0.0210563113622935,0.0151017820490422,"CD74/PIR/MYH9/FOXP1/PDE1B/BMP4/PPARG/IFI16/IL31RA/INPP5D/IRF7/HLA-DRB1",12
"GO:0032570","response to progesterone","12/2619","42/21261",0.00375889668604239,0.0210563113622935,0.0151017820490422,"CD38/DSG2/TGFB2/TSPO/TGFB1/CAV1/TACR1/TGFB3/NKX2-2/GJB2/FOS/FOSL1",12
"GO:0071312","cellular response to alkaloid","12/2619","42/21261",0.00375889668604239,0.0210563113622935,0.0151017820490422,"CACNA1S/OPRM1/CASQ2/HTR1B/CASP6/CRHBP/ADCY8/SELENON/CASP7/TH/RYR1/BLM",12
"GO:0021846","cell proliferation in forebrain","9/2619","27/21261",0.00376757813823548,0.0210563113622935,0.0151017820490422,"FGFR2/DCT/LHX5/NUMBL/SIX3/WNT3A/WNT7A/EMX2/POU3F3",9
"GO:0032740","positive regulation of interleukin-17 production","9/2619","27/21261",0.00376757813823548,0.0210563113622935,0.0151017820490422,"NR1H4/SLC7A5/TGFB1/TYK2/RFTN1/IL6/IL18/ZBTB7B/ARID5A",9
"GO:0060384","innervation","9/2619","27/21261",0.00376757813823548,0.0210563113622935,0.0151017820490422,"EDN1/NRP1/ITGA4/ECE1/POU4F1/NPR2/RET/NPTX1/SULF2",9
"GO:0099560","synaptic membrane adhesion","9/2619","27/21261",0.00376757813823548,0.0210563113622935,0.0151017820490422,"ITGA3/CDH10/CDH9/CDH6/SPARCL1/SLITRK1/SLITRK2/IL1RAP/NTNG2",9
"GO:0030336","negative regulation of cell migration","69/2619","408/21261",0.00380182064498522,0.0212285444663229,0.0152253092306995,"ABCC8/DCN/CD74/VCL/ATP2B4/CNN2/TIE1/SP100/MEF2C/ANGPT2/DDT/RIN3/ANGPT4/TIMP1/RGCC/SFRP1/TGFB1/SERPINE1/ENG/CXCL12/CCL2/NEDD9/BMP5/DUSP22/ACVR1C/GPR18/BMP4/RRAS/APOE/PPARG/SERPINF1/NKX2-1/IL33/EMILIN1/TPM1/CDH11/CERS2/RHOB/SLIT2/IGFBP3/GNRH1/NOTCH1/DRD2/PTPRR/STC1/CYGB/ADORA1/ADAMTS9/CLDN19/SHH/TP53INP1/GREM1/CX3CR1/STAT3/LDLRAD4/CLIC4/TRIB1/PODN/MAPK15/NOG/CLDN5/PRKG1/NRG3/APOD/PTPRT/TCAF1/PLXNB3/ADGRG1/DACH1",69
"GO:0002366","leukocyte activation involved in immune response","61/2619","353/21261",0.00383819021427612,0.0214123338866637,0.0153571247097334,"CD74/SBNO2/BCL3/TFRC/ITM2A/PTPRC/ICAM1/MFNG/PLA2G3/LGALS1/CD40/FOXF1/TGFB1/PIK3CG/PTGDS/GATA3/CLNK/MDK/BCL6/CD86/FOXP1/IL18R1/TNFSF4/MYB/NR4A3/NCKAP1L/TICAM1/RARA/LGALS3/DOCK2/ANXA1/DYSF/LCP1/IL6/TLR4/IL33/STAT4/IRF8/NFKBIZ/CPLX2/IL18/PLCL2/KIT/ZBTB7B/IL6R/NLRP3/EOMES/ZC3H12A/F2RL1/SLC18A2/CX3CR1/SCN11A/STAT3/ADORA2B/JUNB/CLCF1/SOCS3/HLA-DRB1/SUCNR1/HLA-DRA/HLA-DMB",61
"GO:0002040","sprouting angiogenesis","38/2619","199/21261",0.00384472395928649,0.0214294955932173,0.0153694332450462,"ADGRA2/HDAC7/PKM/PTGS2/SEMA6A/NRP1/TGFB1/GPLD1/NR2E1/SEMA5A/PGF/BMP4/RHOJ/KDR/LOXL2/APLNR/ANXA1/FGFBP1/CDH13/SLIT2/NOTCH1/SLC39A12/ITGB1/ANGPT1/CREB3L1/ITGA5/ADAMTS9/VSTM4/GREM1/IL12A/SEMA3E/FUT1/FOXC2/EGR3/CCBE1/PARVA/NRARP/YJEFN3",38
"GO:0001893","maternal placenta development","11/2619","37/21261",0.00388865248500359,0.0215773214879609,0.0154754553495455,"PRDM1/PTGS2/VDR/STC2/SPP1/NDP/LIF/STC1/TPPP3/GJB2/JUNB",11
"GO:0002068","glandular epithelial cell development","11/2619","37/21261",0.00388865248500359,0.0215773214879609,0.0154754553495455,"RARB/PGR/BMP5/BMP4/NKX2-2/RARA/BMP6/FZD5/NKX6-1/RARG/SLC9A4",11
"GO:0010842","retina layer formation","11/2619","37/21261",0.00388865248500359,0.0215773214879609,0.0154754553495455,"PROM1/TFAP2B/RS1/CALB1/NDP/TFAP2A/FOXN4/MEGF11/PTF1A/DSCAM/LHX1",11
"GO:0032228","regulation of synaptic transmission, GABAergic","11/2619","37/21261",0.00388865248500359,0.0215773214879609,0.0154754553495455,"BAIAP3/CA2/TACR1/PLCL1/PHF24/HTR1B/DRD2/PLCL2/ADORA1/NPY5R/HAP1",11
"GO:0045762","positive regulation of adenylate cyclase activity","11/2619","37/21261",0.00388865248500359,0.0215773214879609,0.0154754553495455,"GLP1R/ADCYAP1/CACNA1C/TSHR/STIM1/ADRB2/ADORA2B/FSHR/RXFP1/DRD1/LGR4",11
"GO:0050927","positive regulation of positive chemotaxis","10/2619","32/21261",0.0039103985434442,0.0216398662252385,0.0155203130159444,"F7/CXCL12/F3/PGF/KDR/CDH13/ITGA2/F2RL1/AZU1/NTF3",10
"GO:0060325","face morphogenesis","10/2619","32/21261",0.0039103985434442,0.0216398662252385,0.0155203130159444,"MMP2/DLX5/COL1A1/TGFB3/RRAS/STRA6/CSRNP1/TIPARP/NOG/CLDN5",10
"GO:0062009","secondary palate development","10/2619","32/21261",0.0039103985434442,0.0216398662252385,0.0155203130159444,"TGFBR3/TGFB2/TGFB3/LRRC32/WNT3A/WNT7A/TGFBR2/FOXE1/TSHZ1/COL11A2",10
"GO:0001946","lymphangiogenesis","7/2619","18/21261",0.00394284071922854,0.0217031321294658,0.0155656879099767,"FOXC1/TIE1/ACVR2B/PROX1/PDPN/FOXC2/CCBE1",7
"GO:0034374","low-density lipoprotein particle remodeling","7/2619","18/21261",0.00394284071922854,0.0217031321294658,0.0155656879099767,"CETP/PLA2G3/APOE/MTTP/PLA2G7/ABCG1/PLA2G2A",7
"GO:0048569","post-embryonic animal organ development","7/2619","18/21261",0.00394284071922854,0.0217031321294658,0.0155656879099767,"CDH23/EFEMP1/KDR/BCL2L11/MYO1E/FZD5/FBN1",7
"GO:0050910","detection of mechanical stimulus involved in sensory perception of sound","7/2619","18/21261",0.00394284071922854,0.0217031321294658,0.0155656879099767,"KCNQ1/COL11A1/KIT/ADGRV1/CHRNA9/LHFPL5/PJVK",7
"GO:0071071","regulation of phospholipid biosynthetic process","7/2619","18/21261",0.00394284071922854,0.0217031321294658,0.0155656879099767,"NR1H4/PDGFB/FABP3/RAB38/HTR2C/CAPN2/PDGFA",7
"GO:0072176","nephric duct development","7/2619","18/21261",0.00394284071922854,0.0217031321294658,0.0155656879099767,"PAX2/GATA3/BMP4/EPHA7/OSR1/WNT9B/LHX1",7
"GO:0021515","cell differentiation in spinal cord","14/2619","53/21261",0.00401961509459295,0.0221060996950196,0.0158546999901611,"DMRT3/LHX5/SOX6/WNT1/NKX2-2/LBX1/ASCL1/FOXN4/GDF7/NOTCH1/WNT3A/TAL1/SHH/LHX1",14
"GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"SEMA3C/EDN1/FOLR1/TWIST1/BMP4",5
"GO:0003418","growth plate cartilage chondrocyte differentiation","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"SOX9/NPPC/TGFBR2/RARG/ANXA6",5
"GO:0035733","hepatic stellate cell activation","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"ACTA2/RPS6KA1/MYB/CYGB/DDR2",5
"GO:0038130","ERBB4 signaling pathway","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"EREG/ERBB2/BTC/CADM1/NRG3",5
"GO:0042756","drinking behavior","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"TACR1/HTR1B/SLC24A4/DRD2/EN1",5
"GO:0048387","negative regulation of retinoic acid receptor signaling pathway","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"CYP26B1/CYP26A1/DHRS3/CYP26C1/ZNF536",5
"GO:0048664","neuron fate determination","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"PRRX1/PROX1/WNT1/NKX2-2/LBX1",5
"GO:0060525","prostate glandular acinus development","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"FGFR2/TP63/SFRP1/FOXA1/NOTCH1",5
"GO:0061299","retina vasculature morphogenesis in camera-type eye","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"NRP1/NDP/RHOJ/CLIC4/COL4A1",5
"GO:0071073","positive regulation of phospholipid biosynthetic process","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"NR1H4/FABP3/RAB38/HTR2C/CAPN2",5
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"EPHA8/EDN1/INHBA/NOTCH1/FSHR",5
"GO:0071600","otic vesicle morphogenesis","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"FGFR2/EYA1/PROX1/SOX9/STOX1",5
"GO:0090184","positive regulation of kidney development","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"PAX2/SOX9/RET/NOG/FOXD1",5
"GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration","5/2619","10/21261",0.0041644431841942,0.0226215765605922,0.0162244047851396,"CALB1/GRM1/GRIA1/ATP2B2/FZD9",5
"GO:0035094","response to nicotine","17/2619","70/21261",0.00419668950877483,0.0227767789626851,0.016335717389212,"KCNQ1/EDN1/CHRNA3/MMP2/CHRNA4/TACR1/CHRNB4/CHRNA2/KCNK1/CHRNA6/DRD2/NKX6-1/GRM2/B2M/CHRNA7/TH/GNAT3",17
"GO:2001257","regulation of cation channel activity","27/2619","130/21261",0.00425952949069581,0.0230976061096524,0.0165658175983869,"KCNG1/SRI/ACTN2/EDN1/NOS1/CAV1/PDE4D/CASQ2/HPCA/KCNS1/AHNAK/STAC2/DRD2/JPH2/ITGB1/DRD3/CACNA2D1/SELENON/LRRC52/SLMAP/STIM1/KCNAB1/P2RY6/HAP1/NPPA/KCNE1/PIRT",27
"GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","6/2619","14/21261",0.00431942707617908,0.0233000948809034,0.0167110444255456,"PAX2/LIF/WNT9B/GREM1/GDNF/SIX2",6
"GO:0051412","response to corticosterone","6/2619","14/21261",0.00431942707617908,0.0233000948809034,0.0167110444255456,"MAOB/AANAT/FOS/FOSL1/TH/NEFL",6
