"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008970","phospholipase A1 activity","7/2663","18/21059",0.00457684958225233,0.0305478100024748,0.0240886820118543,"LIPG/PLA2G4C/PLAAT4/PLA1A/PLAAT5/LPL/PLAAT3",7
"GO:0019841","retinol binding","7/2663","18/21059",0.00457684958225233,0.0305478100024748,0.0240886820118543,"RBP1/LRAT/STRA6/RBP4/RBP5/RBP7/CYP27C1",7
"GO:0008401","retinoic acid 4-hydroxylase activity","5/2663","10/21059",0.00467726464703776,0.0308591943379273,0.0243342262338323,"CYP26B1/CYP26A1/CYP2C8/CYP2S1/CYP26C1",5
"GO:0052740","1-acyl-2-lysophosphatidylserine acylhydrolase activity","5/2663","10/21059",0.00467726464703776,0.0308591943379273,0.0243342262338323,"LIPG/PLAAT4/PLAAT5/LPL/PLAAT3",5
"GO:0008376","acetylgalactosaminyltransferase activity","11/2663","37/21059",0.00476583164792665,0.0312638556103988,0.0246533246148386,"GALNT16/GALNT18/GALNT12/GALNT15/GALNT13/CSGALNACT1/GALNT14/B3GALNT1/GALNTL6/GALNT9/GALNT17",11
"GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","9/2663","28/21059",0.00590203459126038,0.0384057437348227,0.0302851087584335,"PTGS2/PIR/PTGS1/IDO1/ALOX5AP/BCO1/HPD/ALOX15/ALOXE3",9
"GO:0046332","SMAD binding","19/2663","82/21059",0.00595170702422387,0.0384057437348227,0.0302851087584335,"TGFBR3/RGCC/PMEPA1/BMP2/PPARG/BMPR1B/TGFB1I1/ANKRD1/HMGA2/CREB3L1/TGFBR2/RANBP3L/COL1A2/LDLRAD4/FOS/JUN/FLNA/COL5A2/SKOR2",19
"GO:0005343","organic acid:sodium symporter activity","11/2663","38/21059",0.00595489754773384,0.0384057437348227,0.0302851087584335,"SLC6A15/SLC10A2/SLC10A3/SLC38A4/SLC10A4/SLC13A3/SLC6A20/SLC6A5/SLC6A9/SLC10A5/SLC5A8",11
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","64/2663","372/21059",0.00624840693978472,0.0400735819378372,0.0316002938442509,"NR1H4/FOXC1/RARB/TP73/MEF2C/TRIP6/SETD6/HSPB1/AHR/GATA3/PPARGC1A/VDR/PRDM13/FOXP1/EPAS1/PRRX1/PROX1/NR4A3/FLT3/BHLHE41/ACTN4/CCDC62/NFATC1/PPARG/GSC/BHLHE40/ETS1/TBX3/LMO2/NKX2-1/PARP9/TGFB1I1/GATA6/TACC1/CDKN2A/ANKRD1/HMGA2/POU4F1/NR4A2/PPARGC1B/TAL1/NEUROD1/EOMES/DTX3L/PRKCB/NKX3-1/RBPJ/STAT3/AR/FOS/SDR16C5/RARG/TRIB1/CD34/NHLH2/JUN/FOXL2/TOB2/GAS2L1/PTPRT/NCOR2/ARID5A/ANXA4/CPNE1",64
"GO:0045236","CXCR chemokine receptor binding","7/2663","19/21059",0.00646560135435637,0.041236168637784,0.0325170594429619,"CXCL2/CXCL12/CXCL6/CXCL3/CXCL5/CXCL10/CXCL11",7
"GO:0005253","monoatomic anion channel activity","23/2663","107/21059",0.00704961091076674,0.0447124493124874,0.0352583040608281,"CFTR/GABRA1/SLC17A6/APOL1/GLRA2/SLC17A7/GABRA4/GABRG2/BEST3/ANO1/TTYH3/CLCA2/GLRA3/GABRA6/SLC26A7/ANO4/GABRA2/CLIC6/GABRG1/CLIC4/ANO6/GPR89B/CLIC1",23
"GO:0017046","peptide hormone binding","14/2663","55/21059",0.00724589133668988,0.0456156266162417,0.0359705106271482,"CALCR/ADCYAP1R1/VIPR2/GHRHR/CCKBR/GLP1R/ECE1/HCRTR1/INHBA/PTH2R/CRHBP/NPR2/GALR1/CMKLR1",14
"GO:0030553","cGMP binding","6/2663","15/21059",0.00735095028223407,0.0456156266162417,0.0359705106271482,"CNGB1/PDE10A/PRKG2/CNGB3/PRKG1/CNGA1",6
"GO:0031005","filamin binding","6/2663","15/21059",0.00735095028223407,0.0456156266162417,0.0359705106271482,"NEBL/PDLIM2/FBLIM1/SYNPO2/HSPB7/RFLNB",6
"GO:1901338","catecholamine binding","6/2663","15/21059",0.00735095028223407,0.0456156266162417,0.0359705106271482,"GPR143/DRD2/ADRB2/TH/RNLS/DRD1",6
"GO:0140326","ATPase-coupled intramembrane lipid transporter activity","9/2663","29/21059",0.00761449994093449,0.0464549005228817,0.0366323257378308,"ABCB4/ABCA7/ABCB1/ATP8B4/ATP10B/ATP8A1/ABCG1/ABCA4/ATP10A",9
"GO:0005031","tumor necrosis factor receptor activity","5/2663","11/21059",0.00768852883218426,0.0464549005228817,0.0366323257378308,"FAS/TNFRSF1B/TNFRSF1A/TNFRSF19/TNFRSF11A",5
"GO:0016594","glycine binding","5/2663","11/21059",0.00768852883218426,0.0464549005228817,0.0366323257378308,"GLRA2/GRIN3B/GLRA3/GRIN1/GRIN3A",5
"GO:0019911","structural constituent of myelin sheath","5/2663","11/21059",0.00768852883218426,0.0464549005228817,0.0366323257378308,"GPM6B/PLP1/MAL2/MARVELD1/NCMAP",5
"GO:0048185","activin binding","5/2663","11/21059",0.00768852883218426,0.0464549005228817,0.0366323257378308,"TGFBR3/FSTL3/ENG/ACVR2B/TGFBR2",5
"GO:0005504","fatty acid binding","13/2663","50/21059",0.00786775232457746,0.0472888987885598,0.0372899807061814,"PTGDS/RBP1/FABP3/APOC1/PPARG/ALOX5AP/RBP5/RBP7/FABP5/STX3/FABP6/FABP4/FFAR4",13
"GO:0005548","phospholipid transporter activity","16/2663","67/21059",0.00821026931102682,0.0490905685888479,0.0387106996024291,"ABCB4/ABCA7/ABCB1/CETP/PLSCR4/ATP10B/ATP8A1/MTTP/ESYT1/ANO4/ABCG1/ANO6/PLSCR1/ABCA4/ATP10A/PLSCR5",16
